Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24,Sim_25,Sim_26,Sim_27,Sim_28,Sim_29,Sim_30,Sim_31,Sim_32,Sim_33,Sim_34,Sim_35,Sim_36,Sim_37,Sim_38,Sim_39,Sim_40,Sim_41,Sim_42,Sim_43,Sim_44,Sim_45,Sim_46,Sim_47,Sim_48,Sim_49,Sim_50,Sim_51,Sim_52,Sim_53,Sim_54,Sim_55,Sim_56,Sim_57,Sim_58,Sim_59,Sim_60,Sim_61,Sim_62,Sim_63,Sim_64,Sim_65,Sim_66,Sim_67,Sim_68,Sim_69,Sim_70,Sim_71,Sim_72,Sim_73,Sim_74,Sim_75,Sim_76,Sim_77,Sim_78,Sim_79,Sim_80,Sim_81,Sim_82,Sim_83,Sim_84,Sim_85,Sim_86,Sim_87,Sim_88,Sim_89,Sim_90,Sim_91,Sim_92,Sim_93,Sim_94,Sim_95,Sim_96,Sim_97,Sim_98,Sim_99,Sim_100,Sim_101,Sim_102,Sim_103,Sim_104,Sim_105,Sim_106,Sim_107,Sim_108,Sim_109,Sim_110,Sim_111,Sim_112,Sim_113,Sim_114,Sim_115,Sim_116,Sim_117,Sim_118,Sim_119,Sim_120,Sim_121,Sim_122,Sim_123,Sim_124
467,[489.0],[517.0],[465.0],[292.0],[759.0],[69.0],[119.0],[890.0],[361.0],[607.0],[763.0],[891.0],[295.0],[698.0],[192.0],[190.0],[685.0],[582.0],[944.0],[738.0],[577.0],[375.0],[891.0],[817.0],[963.0],[817.0],[266.0],[942.0],[451.0],[516.0],[629.0],[859.0],[757.0],[586.0],[33.0],[784.0],[521.0],[357.0],[617.0],[874.0],[185.0],[43.0],[745.0],[751.0],[820.0],[349.0],[192.0],[519.0],[776.0],[820.0],[942.0],[577.0],[895.0],[598.0],[421.0],[953.0],[779.0],[863.0],[204.0],[159.0],[984.0],[191.0],[884.0],[863.0],[875.0],[911.0],[444.0],[160.0],[606.0],[950.0],[268.0],[650.0],[688.0],[267.0],[783.0],[4.0],[366.0],[831.0],[70.0],[584.0],[728.0],[694.0],[570.0],[307.0],[963.0],[401.0],[725.0],[513.0],[735.0],[826.0],[912.0],[689.0],[729.0],[248.0],[817.0],[967.0],[639.0],[69.0],[316.0],[216.0],[628.0],[52.0],[204.0],[222.0],[703.0],[579.0],[93.0],[162.0],[332.0],[979.0],[922.0],[674.0],[99.0],[711.0],[269.0],[123.0],[488.0],[651.0],[785.0],[168.0],[550.0],[893.0],[596.0],[938.0],[86.0]
468,[987.0],[731.0],[674.0],[307.0],[7.0],[552.0],[7.0],[75.0],[408.0],[283.0],[711.0],[242.0],[462.0],[154.0],[463.0],[703.0],[410.0],[772.0],[885.0],[388.0],[7.0],[833.0],[839.0],[941.0],[937.0],[987.0],[871.0],[895.0],[433.0],[310.0],[669.0],[582.0],[710.0],[922.0],[853.0],[301.0],[436.0],[989.0],[161.0],[441.0],[467.0],[258.0],[991.0],[247.0],[876.0],[839.0],[463.0],[327.0],[230.0],[327.0],[895.0],[963.0],[908.0],[906.0],[114.0],[46.0],[693.0],[421.0],[872.0],[610.0],[717.0],[145.0],[797.0],[248.0],[763.0],[619.0],[884.0],[517.0],[396.0],[433.0],[525.0],[885.0],[963.0],[100.0],[922.0],[836.0],[619.0],[573.0],[200.0],[296.0],[607.0],[124.0],[258.0],[506.0],[770.0],[680.0],[896.0],[18.0],[621.0],[282.0],[557.0],[258.0],[369.0],[431.0],[293.0],[921.0],[609.0],[486.0],[229.0],[620.0],[208.0],[26.0],[872.0],[785.0],[751.0],[118.0],[121.0],[326.0],[435.0],[649.0],[269.0],[185.0],[777.0],[943.0],[148.0],[749.0],[571.0],[254.0],[892.0],[995.0],[818.0],[552.0],[317.0],[341.0],[233.0]
469,[941.0],[597.0],[306.0],[506.0],[364.0],[905.0],[519.0],[390.0],[631.0],[653.0],[347.0],[101.0],[923.0],[579.0],[306.0],[722.0],[688.0],[299.0],[650.0],[40.0],[215.0],[240.0],[80.0],[293.0],[770.0],[562.0],[103.0],[2.0],[566.0],[184.0],[371.0],[772.0],[463.0],[730.0],[840.0],[201.0],[744.0],[29.0],[680.0],[252.0],[685.0],[885.0],[470.0],[942.0],[700.0],[310.0],[36.0],[979.0],[169.0],[120.0],[2.0],[937.0],[530.0],[204.0],[810.0],[751.0],[466.0],[967.0],[437.0],[213.0],[408.0],[515.0],[229.0],[421.0],[711.0],[140.0],[797.0],[731.0],[482.0],[677.0],[433.0],[298.0],[937.0],[885.0],[269.0],[135.0],[877.0],[80.0],[294.0],[460.0],[705.0],[523.0],[759.0],[612.0],[364.0],[735.0],[989.0],[121.0],[787.0],[436.0],[5.0],[722.0],[136.0],[928.0],[239.0],[184.0],[398.0],[504.0],[884.0],[240.0],[409.0],[156.0],[437.0],[204.0],[699.0],[211.0],[18.0],[266.0],[637.0],[792.0],[615.0],[795.0],[422.0],[650.0],[685.0],[347.0],[410.0],[655.0],[819.0],[829.0],[219.0],[691.0],[615.0],[12.0],[242.0]
470,[376.0],[274.0],[610.0],[685.0],[119.0],[222.0],[620.0],[166.0],[672.0],[745.0],[943.0],[245.0],[92.0],[64.0],[710.0],[689.0],[963.0],[329.0],[31.0],[443.0],[467.0],[545.0],[742.0],[239.0],[649.0],[519.0],[379.0],[908.0],[431.0],[21.0],[516.0],[460.0],[751.0],[340.0],[132.0],[771.0],[360.0],[722.0],[433.0],[506.0],[215.0],[369.0],[415.0],[895.0],[827.0],[674.0],[860.0],[302.0],[747.0],[161.0],[908.0],[770.0],[235.0],[872.0],[620.0],[110.0],[53.0],[996.0],[949.0],[364.0],[970.0],[519.0],[841.0],[160.0],[943.0],[231.0],[290.0],[597.0],[142.0],[644.0],[685.0],[313.0],[770.0],[952.0],[615.0],[674.0],[806.0],[988.0],[951.0],[543.0],[773.0],[958.0],[773.0],[364.0],[222.0],[433.0],[348.0],[564.0],[957.0],[735.0],[4.0],[830.0],[620.0],[611.0],[489.0],[465.0],[987.0],[204.0],[797.0],[545.0],[751.0],[285.0],[729.0],[412.0],[282.0],[651.0],[245.0],[764.0],[590.0],[510.0],[114.0],[818.0],[966.0],[763.0],[410.0],[722.0],[688.0],[508.0],[47.0],[695.0],[492.0],[162.0],[805.0],[949.0],[504.0]
471,[562.0],[452.0],[942.0],[410.0],[904.0],[263.0],[515.0],[34.0],[485.0],[164.0],[569.0],[640.0],[765.0],[515.0],[100.0],[814.0],[937.0],[180.0],[678.0],[800.0],[600.0],[871.0],[734.0],[376.0],[410.0],[979.0],[84.0],[424.0],[765.0],[703.0],[0.0],[299.0],[256.0],[481.0],[878.0],[317.0],[618.0],[743.0],[185.0],[811.0],[979.0],[775.0],[482.0],[2.0],[83.0],[854.0],[658.0],[617.0],[870.0],[876.0],[424.0],[7.0],[997.0],[437.0],[754.0],[285.0],[783.0],[875.0],[12.0],[649.0],[422.0],[467.0],[445.0],[752.0],[421.0],[463.0],[147.0],[257.0],[269.0],[422.0],[27.0],[138.0],[119.0],[335.0],[970.0],[670.0],[732.0],[947.0],[727.0],[84.0],[358.0],[282.0],[255.0],[675.0],[427.0],[709.0],[45.0],[779.0],[959.0],[133.0],[811.0],[790.0],[240.0],[719.0],[296.0],[913.0],[362.0],[685.0],[841.0],[398.0],[207.0],[45.0],[606.0],[946.0],[830.0],[942.0],[831.0],[579.0],[278.0],[97.0],[761.0],[608.0],[613.0],[885.0],[615.0],[903.0],[963.0],[594.0],[701.0],[470.0],[332.0],[764.0],[214.0],[576.0],[0.0]
472,[364.0],[948.0],[895.0],[609.0],[519.0],[224.0],[302.0],[150.0],[761.0],[91.0],[674.0],[672.0],[702.0],[211.0],[36.0],[406.0],[770.0],[328.0],[800.0],[144.0],[515.0],[103.0],[37.0],[786.0],[746.0],[119.0],[298.0],[960.0],[207.0],[928.0],[453.0],[329.0],[192.0],[678.0],[511.0],[148.0],[501.0],[43.0],[259.0],[300.0],[410.0],[130.0],[142.0],[908.0],[682.0],[896.0],[919.0],[872.0],[725.0],[587.0],[960.0],[759.0],[859.0],[691.0],[84.0],[106.0],[196.0],[860.0],[698.0],[759.0],[121.0],[119.0],[868.0],[517.0],[455.0],[836.0],[499.0],[90.0],[828.0],[685.0],[70.0],[660.0],[519.0],[16.0],[761.0],[688.0],[821.0],[295.0],[297.0],[653.0],[17.0],[705.0],[218.0],[729.0],[316.0],[488.0],[743.0],[442.0],[689.0],[157.0],[268.0],[751.0],[455.0],[784.0],[251.0],[928.0],[964.0],[410.0],[281.0],[241.0],[163.0],[650.0],[369.0],[254.0],[725.0],[895.0],[640.0],[118.0],[131.0],[376.0],[590.0],[24.0],[152.0],[595.0],[433.0],[901.0],[937.0],[71.0],[698.0],[357.0],[435.0],[579.0],[970.0],[835.0],[371.0]
473,[658.0],[983.0],[2.0],[688.0],[730.0],[395.0],[981.0],[585.0],[494.0],[773.0],[93.0],[102.0],[257.0],[483.0],[990.0],[449.0],[663.0],[405.0],[388.0],[528.0],[119.0],[379.0],[850.0],[980.0],[688.0],[215.0],[797.0],[235.0],[409.0],[379.0],[891.0],[180.0],[906.0],[80.0],[406.0],[481.0],[542.0],[910.0],[685.0],[359.0],[688.0],[181.0],[85.0],[424.0],[383.0],[821.0],[746.0],[437.0],[699.0],[980.0],[997.0],[649.0],[582.0],[162.0],[443.0],[604.0],[170.0],[276.0],[251.0],[770.0],[892.0],[600.0],[159.0],[731.0],[30.0],[826.0],[38.0],[320.0],[45.0],[475.0],[548.0],[875.0],[637.0],[515.0],[818.0],[862.0],[911.0],[462.0],[530.0],[541.0],[318.0],[916.0],[838.0],[606.0],[884.0],[185.0],[745.0],[670.0],[934.0],[592.0],[598.0],[38.0],[545.0],[467.0],[698.0],[435.0],[558.0],[800.0],[868.0],[627.0],[300.0],[997.0],[7.0],[191.0],[826.0],[908.0],[672.0],[889.0],[22.0],[562.0],[278.0],[458.0],[993.0],[456.0],[470.0],[751.0],[770.0],[54.0],[208.0],[29.0],[637.0],[118.0],[853.0],[153.0],[516.0]
474,[904.0],[791.0],[908.0],[963.0],[69.0],[449.0],[240.0],[938.0],[23.0],[937.0],[954.0],[90.0],[770.0],[842.0],[485.0],[830.0],[858.0],[774.0],[212.0],[678.0],[519.0],[455.0],[920.0],[153.0],[364.0],[980.0],[229.0],[859.0],[410.0],[453.0],[242.0],[405.0],[204.0],[325.0],[945.0],[672.0],[186.0],[805.0],[410.0],[191.0],[963.0],[431.0],[389.0],[960.0],[88.0],[573.0],[502.0],[318.0],[61.0],[145.0],[530.0],[979.0],[329.0],[326.0],[857.0],[338.0],[93.0],[483.0],[722.0],[222.0],[790.0],[7.0],[610.0],[597.0],[871.0],[6.0],[36.0],[571.0],[703.0],[688.0],[599.0],[166.0],[759.0],[9.0],[219.0],[808.0],[249.0],[923.0],[235.0],[425.0],[227.0],[503.0],[132.0],[369.0],[797.0],[410.0],[776.0],[413.0],[790.0],[618.0],[918.0],[853.0],[871.0],[630.0],[987.0],[590.0],[440.0],[233.0],[610.0],[480.0],[56.0],[249.0],[910.0],[145.0],[6.0],[530.0],[102.0],[651.0],[226.0],[602.0],[131.0],[661.0],[971.0],[448.0],[688.0],[413.0],[759.0],[739.0],[674.0],[317.0],[590.0],[211.0],[182.0],[118.0],[409.0]
475,[746.0],[483.0],[424.0],[937.0],[302.0],[771.0],[455.0],[341.0],[193.0],[669.0],[456.0],[802.0],[759.0],[411.0],[38.0],[413.0],[458.0],[779.0],[451.0],[685.0],[302.0],[84.0],[219.0],[140.0],[806.0],[515.0],[736.0],[582.0],[685.0],[698.0],[756.0],[774.0],[872.0],[244.0],[182.0],[339.0],[735.0],[57.0],[688.0],[99.0],[937.0],[861.0],[538.0],[997.0],[454.0],[703.0],[123.0],[358.0],[497.0],[680.0],[235.0],[215.0],[693.0],[764.0],[67.0],[981.0],[809.0],[658.0],[489.0],[904.0],[981.0],[493.0],[213.0],[274.0],[84.0],[3.0],[830.0],[78.0],[347.0],[162.0],[629.0],[34.0],[907.0],[268.0],[550.0],[963.0],[105.0],[92.0],[993.0],[473.0],[723.0],[826.0],[222.0],[912.0],[229.0],[688.0],[370.0],[773.0],[604.0],[183.0],[404.0],[147.0],[103.0],[311.0],[941.0],[105.0],[67.0],[534.0],[213.0],[319.0],[380.0],[801.0],[216.0],[259.0],[870.0],[235.0],[715.0],[541.0],[112.0],[352.0],[22.0],[583.0],[462.0],[625.0],[910.0],[94.0],[649.0],[814.0],[623.0],[57.0],[22.0],[651.0],[695.0],[192.0],[206.0]
476,[222.0],[860.0],[960.0],[770.0],[40.0],[631.0],[392.0],[576.0],[607.0],[701.0],[887.0],[924.0],[649.0],[724.0],[256.0],[698.0],[661.0],[693.0],[373.0],[97.0],[907.0],[449.0],[818.0],[366.0],[515.0],[497.0],[150.0],[299.0],[940.0],[349.0],[845.0],[416.0],[437.0],[533.0],[227.0],[939.0],[857.0],[695.0],[963.0],[377.0],[735.0],[718.0],[814.0],[530.0],[452.0],[80.0],[749.0],[879.0],[114.0],[259.0],[859.0],[467.0],[466.0],[579.0],[698.0],[93.0],[498.0],[919.0],[553.0],[746.0],[934.0],[366.0],[426.0],[492.0],[549.0],[631.0],[990.0],[274.0],[78.0],[326.0],[695.0],[636.0],[649.0],[482.0],[492.0],[208.0],[713.0],[765.0],[960.0],[789.0],[302.0],[6.0],[467.0],[585.0],[841.0],[641.0],[411.0],[91.0],[165.0],[959.0],[586.0],[906.0],[379.0],[669.0],[602.0],[732.0],[194.0],[973.0],[120.0],[1.0],[856.0],[903.0],[805.0],[817.0],[310.0],[859.0],[709.0],[681.0],[399.0],[191.0],[419.0],[509.0],[923.0],[488.0],[645.0],[678.0],[364.0],[538.0],[413.0],[805.0],[905.0],[122.0],[57.0],[870.0],[617.0]
477,[427.0],[962.0],[530.0],[759.0],[907.0],[891.0],[639.0],[835.0],[283.0],[253.0],[19.0],[320.0],[410.0],[651.0],[829.0],[211.0],[851.0],[466.0],[876.0],[410.0],[723.0],[698.0],[861.0],[36.0],[119.0],[114.0],[341.0],[329.0],[867.0],[972.0],[391.0],[836.0],[911.0],[35.0],[647.0],[127.0],[624.0],[317.0],[937.0],[489.0],[536.0],[235.0],[256.0],[235.0],[256.0],[922.0],[499.0],[394.0],[810.0],[433.0],[582.0],[600.0],[53.0],[118.0],[500.0],[684.0],[563.0],[746.0],[376.0],[541.0],[13.0],[619.0],[481.0],[332.0],[28.0],[913.0],[839.0],[76.0],[550.0],[963.0],[342.0],[760.0],[590.0],[142.0],[332.0],[206.0],[463.0],[702.0],[859.0],[247.0],[429.0],[201.0],[624.0],[342.0],[445.0],[963.0],[432.0],[805.0],[249.0],[683.0],[46.0],[872.0],[84.0],[25.0],[588.0],[849.0],[985.0],[872.0],[390.0],[495.0],[359.0],[681.0],[57.0],[928.0],[573.0],[582.0],[706.0],[680.0],[564.0],[588.0],[226.0],[853.0],[664.0],[944.0],[680.0],[674.0],[222.0],[67.0],[425.0],[214.0],[204.0],[821.0],[910.0],[725.0],[225.0]
478,[555.0],[730.0],[235.0],[649.0],[309.0],[994.0],[444.0],[153.0],[146.0],[739.0],[650.0],[78.0],[688.0],[613.0],[238.0],[636.0],[712.0],[53.0],[411.0],[222.0],[617.0],[987.0],[701.0],[672.0],[519.0],[309.0],[835.0],[180.0],[885.0],[103.0],[183.0],[135.0],[806.0],[139.0],[439.0],[360.0],[437.0],[370.0],[770.0],[322.0],[493.0],[582.0],[378.0],[859.0],[679.0],[988.0],[347.0],[418.0],[554.0],[577.0],[772.0],[515.0],[783.0],[147.0],[577.0],[386.0],[331.0],[707.0],[243.0],[411.0],[889.0],[877.0],[982.0],[707.0],[456.0],[361.0],[722.0],[452.0],[818.0],[937.0],[663.0],[433.0],[278.0],[54.0],[435.0],[409.0],[256.0],[257.0],[582.0],[981.0],[501.0],[913.0],[282.0],[938.0],[281.0],[336.0],[652.0],[528.0],[105.0],[716.0],[12.0],[749.0],[670.0],[911.0],[64.0],[88.0],[799.0],[247.0],[7.0],[542.0],[509.0],[885.0],[695.0],[185.0],[80.0],[772.0],[741.0],[433.0],[924.0],[7.0],[112.0],[784.0],[257.0],[343.0],[970.0],[461.0],[427.0],[361.0],[306.0],[137.0],[535.0],[404.0],[132.0],[699.0],[202.0]
479,[316.0],[919.0],[859.0],[364.0],[547.0],[760.0],[147.0],[140.0],[139.0],[143.0],[219.0],[518.0],[364.0],[43.0],[522.0],[75.0],[926.0],[783.0],[842.0],[427.0],[680.0],[941.0],[207.0],[569.0],[872.0],[547.0],[153.0],[328.0],[676.0],[629.0],[592.0],[693.0],[877.0],[63.0],[228.0],[744.0],[495.0],[214.0],[979.0],[292.0],[363.0],[735.0],[777.0],[582.0],[808.0],[465.0],[710.0],[893.0],[593.0],[7.0],[476.0],[119.0],[653.0],[499.0],[197.0],[967.0],[390.0],[885.0],[352.0],[229.0],[761.0],[806.0],[160.0],[423.0],[707.0],[135.0],[445.0],[818.0],[614.0],[770.0],[311.0],[767.0],[419.0],[441.0],[637.0],[207.0],[192.0],[790.0],[299.0],[238.0],[106.0],[303.0],[6.0],[341.0],[868.0],[300.0],[230.0],[553.0],[363.0],[280.0],[949.0],[879.0],[399.0],[815.0],[298.0],[333.0],[542.0],[281.0],[529.0],[744.0],[340.0],[610.0],[317.0],[643.0],[19.0],[329.0],[940.0],[836.0],[670.0],[192.0],[485.0],[121.0],[596.0],[129.0],[963.0],[306.0],[316.0],[253.0],[679.0],[908.0],[872.0],[740.0],[449.0],[61.0],[337.0]
480,[884.0],[904.0],[582.0],[550.0],[222.0],[204.0],[38.0],[366.0],[93.0],[726.0],[563.0],[569.0],[222.0],[910.0],[932.0],[556.0],[127.0],[640.0],[613.0],[316.0],[433.0],[376.0],[409.0],[887.0],[877.0],[290.0],[345.0],[774.0],[124.0],[171.0],[157.0],[862.0],[73.0],[158.0],[155.0],[208.0],[9.0],[337.0],[759.0],[239.0],[713.0],[505.0],[186.0],[772.0],[670.0],[19.0],[651.0],[272.0],[309.0],[685.0],[564.0],[519.0],[676.0],[392.0],[652.0],[533.0],[493.0],[688.0],[191.0],[797.0],[293.0],[911.0],[752.0],[452.0],[830.0],[192.0],[638.0],[219.0],[971.0],[759.0],[411.0],[469.0],[903.0],[769.0],[590.0],[71.0],[791.0],[707.0],[329.0],[106.0],[167.0],[134.0],[536.0],[949.0],[159.0],[56.0],[470.0],[648.0],[713.0],[25.0],[354.0],[436.0],[853.0],[578.0],[313.0],[923.0],[96.0],[868.0],[513.0],[208.0],[336.0],[524.0],[499.0],[800.0],[913.0],[693.0],[793.0],[135.0],[479.0],[844.0],[290.0],[815.0],[895.0],[801.0],[748.0],[698.0],[884.0],[737.0],[256.0],[772.0],[527.0],[525.0],[43.0],[267.0],[137.0]
481,[797.0],[237.0],[772.0],[222.0],[204.0],[906.0],[545.0],[192.0],[3.0],[570.0],[445.0],[38.0],[427.0],[77.0],[942.0],[573.0],[292.0],[703.0],[83.0],[884.0],[410.0],[562.0],[385.0],[690.0],[437.0],[349.0],[366.0],[779.0],[886.0],[754.0],[618.0],[466.0],[791.0],[459.0],[664.0],[206.0],[167.0],[137.0],[215.0],[965.0],[158.0],[925.0],[462.0],[299.0],[879.0],[100.0],[581.0],[691.0],[866.0],[410.0],[886.0],[907.0],[73.0],[828.0],[976.0],[315.0],[891.0],[410.0],[293.0],[842.0],[34.0],[192.0],[517.0],[435.0],[362.0],[928.0],[310.0],[698.0],[52.0],[649.0],[712.0],[248.0],[413.0],[78.0],[131.0],[89.0],[830.0],[648.0],[180.0],[862.0],[36.0],[750.0],[365.0],[576.0],[610.0],[380.0],[873.0],[364.0],[572.0],[665.0],[304.0],[392.0],[879.0],[563.0],[138.0],[701.0],[281.0],[159.0],[18.0],[206.0],[188.0],[203.0],[502.0],[451.0],[100.0],[466.0],[311.0],[185.0],[853.0],[41.0],[703.0],[578.0],[2.0],[820.0],[864.0],[38.0],[797.0],[942.0],[397.0],[405.0],[198.0],[96.0],[77.0],[969.0],[680.0]
482,[229.0],[584.0],[299.0],[427.0],[114.0],[926.0],[830.0],[584.0],[137.0],[760.0],[281.0],[333.0],[316.0],[805.0],[895.0],[80.0],[30.0],[93.0],[665.0],[797.0],[688.0],[602.0],[206.0],[810.0],[619.0],[839.0],[619.0],[705.0],[246.0],[212.0],[133.0],[476.0],[225.0],[472.0],[257.0],[409.0],[887.0],[525.0],[467.0],[655.0],[430.0],[412.0],[773.0],[329.0],[394.0],[269.0],[990.0],[162.0],[922.0],[688.0],[282.0],[364.0],[842.0],[496.0],[247.0],[147.0],[510.0],[685.0],[972.0],[613.0],[777.0],[463.0],[731.0],[637.0],[464.0],[710.0],[940.0],[251.0],[349.0],[364.0],[24.0],[312.0],[577.0],[317.0],[22.0],[891.0],[990.0],[981.0],[328.0],[135.0],[363.0],[205.0],[565.0],[153.0],[213.0],[856.0],[829.0],[516.0],[696.0],[518.0],[364.0],[387.0],[394.0],[945.0],[955.0],[182.0],[396.0],[678.0],[121.0],[409.0],[587.0],[213.0],[740.0],[808.0],[928.0],[53.0],[357.0],[617.0],[41.0],[497.0],[497.0],[40.0],[908.0],[876.0],[19.0],[247.0],[229.0],[895.0],[754.0],[693.0],[655.0],[942.0],[879.0],[810.0],[892.0]
483,[581.0],[377.0],[329.0],[316.0],[316.0],[569.0],[43.0],[724.0],[245.0],[26.0],[868.0],[128.0],[884.0],[317.0],[2.0],[310.0],[748.0],[361.0],[820.0],[445.0],[937.0],[243.0],[43.0],[61.0],[467.0],[310.0],[877.0],[916.0],[892.0],[942.0],[186.0],[53.0],[920.0],[554.0],[702.0],[564.0],[690.0],[315.0],[600.0],[461.0],[63.0],[823.0],[734.0],[180.0],[893.0],[615.0],[565.0],[326.0],[290.0],[937.0],[999.0],[153.0],[411.0],[457.0],[680.0],[830.0],[701.0],[463.0],[980.0],[884.0],[168.0],[710.0],[597.0],[590.0],[722.0],[94.0],[706.0],[86.0],[155.0],[222.0],[703.0],[485.0],[259.0],[128.0],[226.0],[453.0],[225.0],[5.0],[693.0],[836.0],[767.0],[33.0],[146.0],[366.0],[987.0],[509.0],[613.0],[0.0],[318.0],[605.0],[341.0],[564.0],[418.0],[631.0],[890.0],[445.0],[721.0],[610.0],[831.0],[453.0],[589.0],[667.0],[833.0],[952.0],[485.0],[783.0],[488.0],[685.0],[879.0],[309.0],[502.0],[107.0],[772.0],[83.0],[596.0],[799.0],[445.0],[2.0],[280.0],[466.0],[112.0],[895.0],[148.0],[497.0],[808.0]
484,[347.0],[813.0],[774.0],[884.0],[884.0],[563.0],[211.0],[844.0],[640.0],[217.0],[944.0],[152.0],[797.0],[569.0],[908.0],[602.0],[289.0],[19.0],[164.0],[159.0],[770.0],[352.0],[588.0],[437.0],[600.0],[573.0],[806.0],[360.0],[92.0],[895.0],[275.0],[783.0],[819.0],[781.0],[765.0],[207.0],[674.0],[141.0],[515.0],[799.0],[459.0],[695.0],[958.0],[328.0],[552.0],[780.0],[906.0],[764.0],[529.0],[215.0],[53.0],[222.0],[613.0],[921.0],[723.0],[340.0],[19.0],[944.0],[259.0],[791.0],[644.0],[36.0],[274.0],[278.0],[677.0],[906.0],[679.0],[417.0],[549.0],[427.0],[94.0],[100.0],[980.0],[33.0],[112.0],[703.0],[202.0],[4.0],[916.0],[366.0],[248.0],[449.0],[75.0],[619.0],[602.0],[937.0],[357.0],[12.0],[358.0],[112.0],[657.0],[924.0],[893.0],[798.0],[75.0],[423.0],[14.0],[213.0],[979.0],[516.0],[181.0],[494.0],[829.0],[338.0],[73.0],[204.0],[629.0],[410.0],[266.0],[547.0],[749.0],[418.0],[405.0],[464.0],[584.0],[679.0],[641.0],[494.0],[25.0],[77.0],[497.0],[2.0],[360.0],[114.0],[433.0]
485,[841.0],[260.0],[693.0],[797.0],[797.0],[853.0],[651.0],[425.0],[700.0],[722.0],[100.0],[971.0],[229.0],[887.0],[424.0],[887.0],[848.0],[563.0],[91.0],[610.0],[759.0],[191.0],[963.0],[830.0],[911.0],[80.0],[911.0],[744.0],[199.0],[2.0],[787.0],[492.0],[203.0],[997.0],[838.0],[879.0],[998.0],[726.0],[649.0],[370.0],[244.0],[576.0],[476.0],[774.0],[326.0],[184.0],[674.0],[579.0],[513.0],[979.0],[783.0],[427.0],[146.0],[263.0],[684.0],[597.0],[413.0],[192.0],[577.0],[641.0],[835.0],[990.0],[452.0],[141.0],[954.0],[990.0],[573.0],[296.0],[748.0],[316.0],[487.0],[661.0],[306.0],[362.0],[502.0],[631.0],[722.0],[677.0],[705.0],[931.0],[572.0],[783.0],[870.0],[806.0],[34.0],[770.0],[315.0],[938.0],[50.0],[337.0],[153.0],[347.0],[552.0],[145.0],[166.0],[974.0],[494.0],[55.0],[215.0],[371.0],[758.0],[375.0],[687.0],[261.0],[416.0],[906.0],[170.0],[688.0],[394.0],[884.0],[839.0],[891.0],[466.0],[875.0],[744.0],[902.0],[281.0],[461.0],[616.0],[43.0],[114.0],[908.0],[436.0],[309.0],[185.0]
486,[445.0],[661.0],[53.0],[229.0],[229.0],[718.0],[910.0],[65.0],[827.0],[751.0],[841.0],[722.0],[841.0],[690.0],[960.0],[288.0],[742.0],[137.0],[801.0],[213.0],[91.0],[239.0],[336.0],[725.0],[215.0],[988.0],[231.0],[693.0],[985.0],[908.0],[957.0],[71.0],[680.0],[148.0],[737.0],[394.0],[660.0],[563.0],[119.0],[570.0],[533.0],[40.0],[999.0],[693.0],[162.0],[942.0],[738.0],[118.0],[121.0],[467.0],[924.0],[911.0],[283.0],[936.0],[215.0],[440.0],[89.0],[710.0],[7.0],[316.0],[201.0],[844.0],[626.0],[131.0],[398.0],[73.0],[80.0],[492.0],[181.0],[884.0],[492.0],[421.0],[679.0],[456.0],[749.0],[903.0],[892.0],[387.0],[257.0],[538.0],[489.0],[457.0],[725.0],[231.0],[980.0],[359.0],[29.0],[341.0],[350.0],[137.0],[345.0],[444.0],[272.0],[259.0],[34.0],[625.0],[151.0],[305.0],[467.0],[0.0],[322.0],[737.0],[123.0],[680.0],[836.0],[872.0],[250.0],[862.0],[418.0],[797.0],[347.0],[396.0],[779.0],[709.0],[805.0],[798.0],[868.0],[960.0],[665.0],[53.0],[309.0],[424.0],[744.0],[685.0],[563.0]
487,[828.0],[858.0],[783.0],[841.0],[290.0],[201.0],[604.0],[603.0],[102.0],[946.0],[883.0],[781.0],[445.0],[817.0],[997.0],[598.0],[850.0],[100.0],[306.0],[723.0],[427.0],[293.0],[300.0],[870.0],[222.0],[465.0],[192.0],[466.0],[930.0],[960.0],[959.0],[19.0],[433.0],[960.0],[893.0],[418.0],[855.0],[314.0],[519.0],[232.0],[348.0],[27.0],[210.0],[466.0],[579.0],[895.0],[703.0],[211.0],[831.0],[600.0],[970.0],[366.0],[139.0],[16.0],[600.0],[517.0],[453.0],[36.0],[896.0],[990.0],[944.0],[43.0],[126.0],[22.0],[241.0],[862.0],[988.0],[489.0],[297.0],[797.0],[590.0],[712.0],[256.0],[241.0],[268.0],[413.0],[808.0],[950.0],[303.0],[838.0],[661.0],[928.0],[884.0],[710.0],[617.0],[587.0],[77.0],[667.0],[720.0],[150.0],[222.0],[639.0],[691.0],[980.0],[278.0],[698.0],[191.0],[716.0],[600.0],[845.0],[536.0],[911.0],[749.0],[688.0],[135.0],[499.0],[19.0],[360.0],[955.0],[229.0],[564.0],[721.0],[53.0],[398.0],[57.0],[251.0],[159.0],[997.0],[481.0],[783.0],[547.0],[960.0],[418.0],[932.0],[685.0]
