Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24,Sim_25,Sim_26,Sim_27,Sim_28,Sim_29,Sim_30,Sim_31,Sim_32,Sim_33,Sim_34,Sim_35,Sim_36,Sim_37,Sim_38,Sim_39,Sim_40,Sim_41,Sim_42,Sim_43,Sim_44,Sim_45,Sim_46,Sim_47,Sim_48,Sim_49,Sim_50,Sim_51,Sim_52,Sim_53,Sim_54,Sim_55,Sim_56,Sim_57,Sim_58,Sim_59,Sim_60,Sim_61,Sim_62,Sim_63,Sim_64,Sim_65,Sim_66,Sim_67,Sim_68,Sim_69,Sim_70,Sim_71,Sim_72,Sim_73,Sim_74,Sim_75,Sim_76,Sim_77,Sim_78,Sim_79,Sim_80,Sim_81,Sim_82,Sim_83,Sim_84,Sim_85,Sim_86,Sim_87,Sim_88,Sim_89,Sim_90,Sim_91,Sim_92,Sim_93,Sim_94,Sim_95,Sim_96,Sim_97,Sim_98,Sim_99,Sim_100,Sim_101,Sim_102,Sim_103,Sim_104,Sim_105,Sim_106,Sim_107,Sim_108,Sim_109,Sim_110,Sim_111,Sim_112,Sim_113,Sim_114,Sim_115,Sim_116,Sim_117,Sim_118,Sim_119,Sim_120,Sim_121,Sim_122,Sim_123,Sim_124
920,[302.0],[100.0],[244.0],[88.0],[914.0],[143.0],[286.0],[608.0],[3.0],[484.0],[40.0],[938.0],[302.0],[676.0],[938.0],[506.0],[693.0],[762.0],[282.0],[30.0],[846.0],[631.0],[762.0],[471.0],[183.0],[461.0],[839.0],[856.0],[676.0],[829.0],[273.0],[674.0],[297.0],[264.0],[264.0],[957.0],[282.0],[639.0],[792.0],[226.0],[917.0],[846.0],[990.0],[1.0],[162.0],[476.0],[484.0],[968.0],[817.0],[784.0],[561.0],[722.0],[504.0],[890.0],[286.0],[671.0],[941.0],[184.0],[506.0],[31.0],[587.0],[785.0],[862.0],[182.0],[572.0],[721.0],[484.0],[431.0],[565.0],[297.0],[938.0],[226.0],[357.0],[154.0],[137.0],[671.0],[302.0],[852.0],[30.0],[139.0],[506.0],[812.0],[353.0],[463.0],[631.0],[421.0],[946.0],[390.0],[785.0],[183.0],[103.0],[817.0],[345.0],[37.0],[587.0],[629.0],[750.0],[968.0],[674.0],[881.0],[862.0],[506.0],[774.0],[273.0],[244.0],[302.0],[859.0],[703.0],[817.0],[946.0],[302.0],[818.0],[931.0],[431.0],[257.0],[124.0],[498.0],[463.0],[297.0],[421.0],[479.0],[162.0],[905.0],[398.0],[248.0]
921,[632.0],[250.0],[263.0],[244.0],[302.0],[205.0],[565.0],[156.0],[362.0],[3.0],[111.0],[671.0],[856.0],[819.0],[357.0],[676.0],[905.0],[373.0],[456.0],[273.0],[753.0],[340.0],[632.0],[31.0],[938.0],[498.0],[300.0],[528.0],[335.0],[18.0],[226.0],[941.0],[984.0],[37.0],[721.0],[998.0],[200.0],[154.0],[639.0],[31.0],[387.0],[183.0],[632.0],[430.0],[932.0],[957.0],[748.0],[417.0],[137.0],[710.0],[421.0],[376.0],[808.0],[898.0],[139.0],[755.0],[939.0],[335.0],[890.0],[279.0],[722.0],[143.0],[226.0],[609.0],[846.0],[88.0],[302.0],[941.0],[745.0],[459.0],[157.0],[19.0],[434.0],[669.0],[463.0],[764.0],[35.0],[10.0],[19.0],[421.0],[692.0],[553.0],[244.0],[376.0],[917.0],[542.0],[293.0],[764.0],[948.0],[216.0],[280.0],[210.0],[566.0],[490.0],[704.0],[318.0],[784.0],[318.0],[453.0],[692.0],[939.0],[304.0],[148.0],[946.0],[543.0],[939.0],[679.0],[587.0],[10.0],[856.0],[154.0],[19.0],[607.0],[856.0],[200.0],[990.0],[471.0],[254.0],[282.0],[78.0],[68.0],[402.0],[717.0],[29.0],[456.0]
922,[856.0],[286.0],[479.0],[764.0],[976.0],[780.0],[762.0],[998.0],[182.0],[938.0],[351.0],[829.0],[639.0],[139.0],[703.0],[30.0],[139.0],[565.0],[296.0],[553.0],[506.0],[273.0],[273.0],[748.0],[468.0],[631.0],[133.0],[990.0],[558.0],[757.0],[674.0],[905.0],[40.0],[434.0],[8.0],[961.0],[642.0],[792.0],[280.0],[622.0],[404.0],[103.0],[669.0],[544.0],[748.0],[642.0],[10.0],[282.0],[421.0],[876.0],[542.0],[504.0],[236.0],[856.0],[812.0],[210.0],[456.0],[248.0],[139.0],[587.0],[484.0],[591.0],[421.0],[304.0],[631.0],[206.0],[817.0],[257.0],[762.0],[542.0],[895.0],[764.0],[282.0],[108.0],[468.0],[572.0],[373.0],[753.0],[753.0],[817.0],[416.0],[357.0],[226.0],[839.0],[587.0],[434.0],[210.0],[244.0],[867.0],[609.0],[154.0],[31.0],[340.0],[797.0],[622.0],[888.0],[87.0],[946.0],[31.0],[264.0],[753.0],[26.0],[722.0],[516.0],[142.0],[676.0],[273.0],[939.0],[849.0],[812.0],[606.0],[846.0],[538.0],[917.0],[164.0],[244.0],[797.0],[78.0],[484.0],[226.0],[372.0],[490.0],[448.0],[184.0],[591.0]
923,[748.0],[631.0],[139.0],[498.0],[762.0],[898.0],[888.0],[961.0],[847.0],[137.0],[282.0],[780.0],[257.0],[494.0],[166.0],[453.0],[846.0],[745.0],[495.0],[354.0],[479.0],[703.0],[154.0],[434.0],[495.0],[388.0],[877.0],[632.0],[617.0],[210.0],[137.0],[703.0],[941.0],[369.0],[35.0],[617.0],[372.0],[504.0],[538.0],[572.0],[143.0],[890.0],[226.0],[806.0],[297.0],[210.0],[587.0],[817.0],[976.0],[8.0],[351.0],[377.0],[390.0],[200.0],[631.0],[561.0],[895.0],[591.0],[700.0],[846.0],[476.0],[898.0],[553.0],[282.0],[233.0],[976.0],[553.0],[154.0],[166.0],[745.0],[108.0],[905.0],[484.0],[785.0],[164.0],[780.0],[372.0],[565.0],[18.0],[297.0],[914.0],[143.0],[631.0],[635.0],[946.0],[553.0],[257.0],[498.0],[264.0],[849.0],[416.0],[542.0],[849.0],[2.0],[282.0],[3.0],[818.0],[26.0],[484.0],[26.0],[137.0],[3.0],[463.0],[449.0],[629.0],[216.0],[479.0],[632.0],[553.0],[143.0],[762.0],[100.0],[345.0],[434.0],[895.0],[476.0],[340.0],[676.0],[421.0],[957.0],[671.0],[867.0],[154.0],[328.0],[273.0]
924,[816.0],[757.0],[679.0],[631.0],[745.0],[479.0],[456.0],[398.0],[968.0],[495.0],[357.0],[849.0],[244.0],[1.0],[939.0],[248.0],[479.0],[3.0],[154.0],[459.0],[139.0],[939.0],[990.0],[542.0],[622.0],[411.0],[383.0],[888.0],[501.0],[947.0],[335.0],[622.0],[762.0],[157.0],[976.0],[535.0],[408.0],[587.0],[498.0],[340.0],[314.0],[780.0],[898.0],[375.0],[210.0],[408.0],[297.0],[3.0],[762.0],[839.0],[340.0],[669.0],[580.0],[302.0],[10.0],[434.0],[468.0],[739.0],[416.0],[200.0],[939.0],[31.0],[302.0],[862.0],[622.0],[946.0],[434.0],[282.0],[3.0],[31.0],[35.0],[671.0],[542.0],[905.0],[154.0],[506.0],[157.0],[952.0],[553.0],[785.0],[976.0],[434.0],[753.0],[248.0],[856.0],[297.0],[407.0],[671.0],[591.0],[157.0],[565.0],[846.0],[669.0],[18.0],[917.0],[617.0],[30.0],[976.0],[416.0],[479.0],[484.0],[353.0],[823.0],[703.0],[949.0],[244.0],[139.0],[947.0],[856.0],[244.0],[103.0],[451.0],[390.0],[248.0],[398.0],[703.0],[696.0],[479.0],[780.0],[846.0],[280.0],[286.0],[587.0],[883.0],[818.0]
925,[780.0],[293.0],[494.0],[816.0],[669.0],[377.0],[388.0],[273.0],[468.0],[745.0],[867.0],[542.0],[200.0],[430.0],[282.0],[631.0],[273.0],[938.0],[345.0],[446.0],[244.0],[552.0],[671.0],[762.0],[849.0],[515.0],[335.0],[622.0],[908.0],[642.0],[236.0],[302.0],[676.0],[856.0],[46.0],[479.0],[753.0],[846.0],[565.0],[846.0],[506.0],[764.0],[421.0],[449.0],[938.0],[753.0],[881.0],[434.0],[846.0],[482.0],[398.0],[390.0],[340.0],[587.0],[528.0],[946.0],[398.0],[947.0],[40.0],[498.0],[421.0],[280.0],[325.0],[37.0],[748.0],[626.0],[200.0],[495.0],[434.0],[108.0],[323.0],[753.0],[257.0],[302.0],[103.0],[739.0],[68.0],[139.0],[88.0],[591.0],[431.0],[257.0],[680.0],[226.0],[506.0],[476.0],[865.0],[257.0],[939.0],[322.0],[762.0],[10.0],[642.0],[413.0],[506.0],[947.0],[398.0],[598.0],[103.0],[506.0],[164.0],[968.0],[696.0],[26.0],[293.0],[609.0],[846.0],[350.0],[542.0],[10.0],[703.0],[802.0],[829.0],[282.0],[456.0],[143.0],[504.0],[506.0],[976.0],[642.0],[818.0],[818.0],[421.0],[78.0],[244.0]
926,[200.0],[700.0],[226.0],[408.0],[624.0],[696.0],[504.0],[376.0],[605.0],[413.0],[14.0],[856.0],[498.0],[244.0],[696.0],[244.0],[248.0],[849.0],[895.0],[479.0],[453.0],[506.0],[10.0],[722.0],[888.0],[413.0],[679.0],[952.0],[740.0],[631.0],[340.0],[642.0],[479.0],[431.0],[703.0],[553.0],[68.0],[632.0],[676.0],[587.0],[753.0],[727.0],[280.0],[761.0],[580.0],[280.0],[398.0],[938.0],[674.0],[793.0],[785.0],[696.0],[839.0],[280.0],[905.0],[157.0],[605.0],[679.0],[31.0],[286.0],[297.0],[587.0],[183.0],[591.0],[476.0],[856.0],[856.0],[421.0],[431.0],[357.0],[762.0],[323.0],[785.0],[591.0],[587.0],[16.0],[946.0],[314.0],[463.0],[587.0],[221.0],[456.0],[905.0],[506.0],[780.0],[484.0],[236.0],[952.0],[248.0],[68.0],[946.0],[421.0],[139.0],[642.0],[856.0],[598.0],[676.0],[221.0],[762.0],[755.0],[108.0],[938.0],[580.0],[753.0],[739.0],[37.0],[905.0],[434.0],[18.0],[952.0],[849.0],[572.0],[839.0],[632.0],[622.0],[674.0],[867.0],[162.0],[143.0],[139.0],[244.0],[408.0],[372.0],[679.0],[856.0]
927,[829.0],[279.0],[248.0],[390.0],[264.0],[553.0],[669.0],[346.0],[976.0],[849.0],[642.0],[375.0],[18.0],[273.0],[279.0],[162.0],[642.0],[37.0],[166.0],[968.0],[273.0],[812.0],[957.0],[785.0],[797.0],[491.0],[654.0],[631.0],[218.0],[236.0],[823.0],[484.0],[251.0],[990.0],[244.0],[846.0],[244.0],[280.0],[103.0],[632.0],[479.0],[273.0],[780.0],[383.0],[369.0],[421.0],[434.0],[297.0],[780.0],[553.0],[676.0],[888.0],[543.0],[375.0],[103.0],[282.0],[703.0],[801.0],[453.0],[528.0],[154.0],[957.0],[68.0],[372.0],[302.0],[46.0],[939.0],[434.0],[881.0],[591.0],[941.0],[939.0],[946.0],[293.0],[484.0],[280.0],[495.0],[762.0],[479.0],[322.0],[846.0],[250.0],[898.0],[957.0],[739.0],[812.0],[542.0],[139.0],[434.0],[780.0],[823.0],[785.0],[244.0],[471.0],[226.0],[693.0],[846.0],[817.0],[137.0],[553.0],[37.0],[233.0],[377.0],[200.0],[553.0],[987.0],[162.0],[31.0],[350.0],[498.0],[797.0],[251.0],[453.0],[846.0],[957.0],[753.0],[812.0],[139.0],[938.0],[631.0],[565.0],[142.0],[748.0],[335.0],[350.0]
928,[402.0],[572.0],[162.0],[30.0],[622.0],[314.0],[33.0],[713.0],[318.0],[498.0],[402.0],[280.0],[565.0],[846.0],[849.0],[273.0],[631.0],[976.0],[587.0],[183.0],[170.0],[484.0],[642.0],[895.0],[476.0],[139.0],[947.0],[572.0],[745.0],[939.0],[669.0],[108.0],[103.0],[495.0],[745.0],[311.0],[762.0],[293.0],[932.0],[357.0],[552.0],[629.0],[506.0],[823.0],[282.0],[257.0],[812.0],[939.0],[357.0],[375.0],[226.0],[829.0],[722.0],[905.0],[952.0],[302.0],[373.0],[543.0],[154.0],[572.0],[990.0],[553.0],[755.0],[846.0],[164.0],[434.0],[244.0],[745.0],[976.0],[282.0],[939.0],[542.0],[139.0],[797.0],[357.0],[792.0],[10.0],[676.0],[890.0],[780.0],[30.0],[82.0],[605.0],[375.0],[498.0],[990.0],[495.0],[780.0],[31.0],[468.0],[236.0],[764.0],[808.0],[154.0],[671.0],[898.0],[162.0],[622.0],[669.0],[490.0],[154.0],[943.0],[504.0],[139.0],[846.0],[755.0],[244.0],[484.0],[143.0],[200.0],[748.0],[461.0],[676.0],[139.0],[154.0],[479.0],[398.0],[273.0],[939.0],[248.0],[856.0],[26.0],[40.0],[94.0],[812.0]
929,[251.0],[639.0],[617.0],[629.0],[413.0],[351.0],[279.0],[375.0],[721.0],[373.0],[762.0],[476.0],[40.0],[78.0],[895.0],[957.0],[226.0],[68.0],[350.0],[990.0],[438.0],[10.0],[16.0],[297.0],[703.0],[302.0],[905.0],[739.0],[679.0],[16.0],[629.0],[856.0],[248.0],[867.0],[680.0],[829.0],[757.0],[631.0],[375.0],[580.0],[463.0],[468.0],[88.0],[254.0],[157.0],[88.0],[377.0],[484.0],[200.0],[591.0],[210.0],[693.0],[829.0],[88.0],[210.0],[495.0],[68.0],[105.0],[762.0],[553.0],[642.0],[88.0],[622.0],[506.0],[565.0],[26.0],[416.0],[143.0],[692.0],[856.0],[624.0],[413.0],[591.0],[373.0],[398.0],[479.0],[143.0],[18.0],[413.0],[479.0],[322.0],[286.0],[609.0],[905.0],[357.0],[398.0],[591.0],[345.0],[587.0],[976.0],[748.0],[591.0],[905.0],[867.0],[302.0],[221.0],[248.0],[856.0],[867.0],[350.0],[373.0],[617.0],[949.0],[471.0],[453.0],[957.0],[753.0],[282.0],[398.0],[154.0],[622.0],[865.0],[375.0],[200.0],[898.0],[108.0],[148.0],[553.0],[818.0],[676.0],[413.0],[221.0],[671.0],[617.0],[139.0]
930,[411.0],[302.0],[808.0],[957.0],[137.0],[357.0],[413.0],[335.0],[606.0],[629.0],[617.0],[949.0],[387.0],[340.0],[484.0],[642.0],[506.0],[210.0],[745.0],[416.0],[819.0],[345.0],[350.0],[282.0],[976.0],[845.0],[139.0],[31.0],[888.0],[10.0],[204.0],[103.0],[745.0],[166.0],[434.0],[888.0],[459.0],[236.0],[88.0],[553.0],[142.0],[498.0],[753.0],[311.0],[26.0],[792.0],[476.0],[917.0],[565.0],[340.0],[946.0],[204.0],[947.0],[402.0],[373.0],[587.0],[591.0],[359.0],[957.0],[780.0],[103.0],[631.0],[398.0],[26.0],[357.0],[200.0],[154.0],[849.0],[622.0],[797.0],[264.0],[785.0],[210.0],[413.0],[495.0],[818.0],[939.0],[302.0],[314.0],[402.0],[995.0],[780.0],[166.0],[642.0],[257.0],[506.0],[19.0],[905.0],[632.0],[568.0],[580.0],[226.0],[1.0],[31.0],[553.0],[952.0],[957.0],[282.0],[498.0],[941.0],[905.0],[248.0],[669.0],[166.0],[631.0],[351.0],[553.0],[68.0],[785.0],[572.0],[476.0],[468.0],[631.0],[463.0],[676.0],[622.0],[917.0],[244.0],[434.0],[753.0],[785.0],[671.0],[762.0],[527.0],[226.0]
931,[257.0],[538.0],[908.0],[357.0],[495.0],[407.0],[700.0],[739.0],[351.0],[40.0],[598.0],[40.0],[286.0],[696.0],[580.0],[375.0],[375.0],[606.0],[785.0],[325.0],[375.0],[286.0],[18.0],[103.0],[166.0],[408.0],[631.0],[279.0],[142.0],[142.0],[411.0],[565.0],[565.0],[357.0],[273.0],[390.0],[325.0],[947.0],[631.0],[898.0],[350.0],[805.0],[19.0],[846.0],[504.0],[251.0],[498.0],[745.0],[375.0],[947.0],[372.0],[340.0],[538.0],[506.0],[693.0],[166.0],[990.0],[931.0],[479.0],[479.0],[226.0],[413.0],[468.0],[704.0],[40.0],[85.0],[10.0],[164.0],[849.0],[587.0],[431.0],[676.0],[431.0],[939.0],[293.0],[350.0],[856.0],[642.0],[667.0],[797.0],[892.0],[40.0],[624.0],[676.0],[898.0],[846.0],[166.0],[818.0],[642.0],[703.0],[587.0],[143.0],[430.0],[431.0],[411.0],[938.0],[421.0],[398.0],[413.0],[753.0],[257.0],[375.0],[739.0],[453.0],[479.0],[458.0],[676.0],[917.0],[591.0],[280.0],[538.0],[753.0],[642.0],[210.0],[917.0],[565.0],[764.0],[453.0],[495.0],[244.0],[757.0],[587.0],[375.0],[998.0],[805.0]
932,[762.0],[345.0],[1.0],[642.0],[431.0],[506.0],[869.0],[949.0],[692.0],[286.0],[434.0],[785.0],[273.0],[722.0],[154.0],[345.0],[30.0],[103.0],[580.0],[103.0],[124.0],[31.0],[351.0],[143.0],[846.0],[103.0],[162.0],[667.0],[390.0],[375.0],[504.0],[398.0],[671.0],[785.0],[351.0],[947.0],[888.0],[88.0],[251.0],[552.0],[631.0],[905.0],[947.0],[226.0],[495.0],[739.0],[639.0],[542.0],[10.0],[629.0],[248.0],[47.0],[293.0],[421.0],[898.0],[745.0],[372.0],[607.0],[210.0],[696.0],[631.0],[154.0],[976.0],[68.0],[248.0],[622.0],[357.0],[780.0],[484.0],[504.0],[780.0],[2.0],[154.0],[476.0],[19.0],[639.0],[16.0],[236.0],[865.0],[753.0],[939.0],[248.0],[626.0],[479.0],[375.0],[528.0],[947.0],[898.0],[431.0],[587.0],[248.0],[286.0],[479.0],[587.0],[398.0],[495.0],[142.0],[952.0],[895.0],[416.0],[459.0],[987.0],[436.0],[745.0],[162.0],[785.0],[748.0],[476.0],[375.0],[293.0],[421.0],[805.0],[139.0],[780.0],[785.0],[373.0],[671.0],[839.0],[542.0],[905.0],[552.0],[938.0],[939.0],[961.0],[200.0]
933,[19.0],[402.0],[430.0],[314.0],[3.0],[251.0],[273.0],[411.0],[757.0],[19.0],[221.0],[296.0],[375.0],[204.0],[606.0],[722.0],[957.0],[939.0],[591.0],[984.0],[734.0],[629.0],[375.0],[780.0],[762.0],[696.0],[479.0],[142.0],[504.0],[898.0],[293.0],[244.0],[434.0],[143.0],[282.0],[722.0],[40.0],[957.0],[846.0],[453.0],[340.0],[996.0],[273.0],[453.0],[31.0],[479.0],[387.0],[154.0],[818.0],[293.0],[68.0],[480.0],[629.0],[780.0],[142.0],[693.0],[917.0],[204.0],[805.0],[373.0],[565.0],[286.0],[957.0],[622.0],[279.0],[957.0],[453.0],[785.0],[847.0],[622.0],[10.0],[591.0],[957.0],[676.0],[166.0],[88.0],[350.0],[407.0],[251.0],[565.0],[458.0],[279.0],[37.0],[553.0],[314.0],[888.0],[745.0],[16.0],[952.0],[357.0],[421.0],[898.0],[631.0],[552.0],[143.0],[157.0],[377.0],[917.0],[108.0],[302.0],[764.0],[351.0],[642.0],[154.0],[957.0],[805.0],[254.0],[888.0],[939.0],[286.0],[755.0],[565.0],[248.0],[233.0],[780.0],[30.0],[587.0],[846.0],[745.0],[273.0],[753.0],[817.0],[676.0],[676.0],[528.0]
934,[553.0],[762.0],[642.0],[407.0],[210.0],[19.0],[812.0],[538.0],[914.0],[350.0],[103.0],[407.0],[939.0],[377.0],[377.0],[739.0],[829.0],[154.0],[421.0],[674.0],[961.0],[142.0],[19.0],[345.0],[905.0],[898.0],[957.0],[587.0],[293.0],[103.0],[377.0],[917.0],[818.0],[3.0],[996.0],[696.0],[210.0],[421.0],[233.0],[949.0],[407.0],[68.0],[805.0],[829.0],[895.0],[345.0],[905.0],[495.0],[453.0],[504.0],[748.0],[482.0],[846.0],[388.0],[100.0],[19.0],[812.0],[345.0],[727.0],[377.0],[727.0],[812.0],[703.0],[941.0],[408.0],[542.0],[846.0],[251.0],[632.0],[888.0],[932.0],[898.0],[88.0],[812.0],[565.0],[631.0],[818.0],[16.0],[205.0],[280.0],[561.0],[293.0],[999.0],[631.0],[453.0],[780.0],[434.0],[251.0],[898.0],[846.0],[780.0],[632.0],[639.0],[296.0],[453.0],[166.0],[463.0],[3.0],[279.0],[431.0],[10.0],[631.0],[162.0],[867.0],[676.0],[591.0],[642.0],[372.0],[917.0],[251.0],[40.0],[515.0],[226.0],[506.0],[812.0],[210.0],[476.0],[30.0],[10.0],[463.0],[10.0],[976.0],[829.0],[273.0],[642.0]
935,[753.0],[476.0],[631.0],[453.0],[40.0],[671.0],[205.0],[94.0],[369.0],[941.0],[10.0],[350.0],[818.0],[629.0],[572.0],[693.0],[293.0],[785.0],[693.0],[703.0],[949.0],[322.0],[785.0],[10.0],[565.0],[957.0],[553.0],[375.0],[236.0],[632.0],[947.0],[200.0],[282.0],[19.0],[30.0],[739.0],[957.0],[780.0],[762.0],[30.0],[865.0],[491.0],[739.0],[696.0],[166.0],[350.0],[411.0],[849.0],[622.0],[696.0],[19.0],[254.0],[376.0],[479.0],[273.0],[542.0],[387.0],[411.0],[296.0],[357.0],[2.0],[226.0],[372.0],[703.0],[764.0],[785.0],[542.0],[671.0],[817.0],[476.0],[413.0],[818.0],[671.0],[200.0],[745.0],[498.0],[745.0],[898.0],[552.0],[818.0],[817.0],[142.0],[416.0],[162.0],[693.0],[917.0],[282.0],[739.0],[273.0],[421.0],[553.0],[905.0],[254.0],[375.0],[431.0],[745.0],[722.0],[434.0],[905.0],[210.0],[622.0],[598.0],[133.0],[434.0],[375.0],[18.0],[375.0],[990.0],[103.0],[552.0],[322.0],[727.0],[846.0],[898.0],[375.0],[183.0],[279.0],[905.0],[785.0],[504.0],[812.0],[888.0],[302.0],[375.0],[19.0]
936,[340.0],[205.0],[696.0],[345.0],[139.0],[88.0],[476.0],[78.0],[703.0],[846.0],[817.0],[591.0],[279.0],[293.0],[143.0],[204.0],[463.0],[257.0],[764.0],[248.0],[340.0],[642.0],[797.0],[19.0],[745.0],[293.0],[244.0],[421.0],[947.0],[580.0],[888.0],[322.0],[350.0],[898.0],[103.0],[629.0],[18.0],[764.0],[476.0],[669.0],[248.0],[257.0],[846.0],[949.0],[154.0],[506.0],[372.0],[785.0],[632.0],[538.0],[917.0],[543.0],[375.0],[248.0],[932.0],[976.0],[143.0],[722.0],[293.0],[459.0],[762.0],[905.0],[351.0],[471.0],[780.0],[591.0],[31.0],[591.0],[297.0],[632.0],[143.0],[375.0],[30.0],[398.0],[108.0],[667.0],[166.0],[280.0],[600.0],[506.0],[946.0],[453.0],[867.0],[453.0],[642.0],[946.0],[797.0],[280.0],[553.0],[479.0],[753.0],[302.0],[78.0],[10.0],[248.0],[68.0],[669.0],[495.0],[538.0],[200.0],[553.0],[221.0],[877.0],[757.0],[139.0],[506.0],[248.0],[375.0],[302.0],[248.0],[19.0],[387.0],[273.0],[753.0],[350.0],[484.0],[421.0],[543.0],[591.0],[722.0],[302.0],[166.0],[30.0],[226.0],[552.0]
937,[103.0],[388.0],[142.0],[667.0],[849.0],[947.0],[515.0],[340.0],[471.0],[932.0],[849.0],[565.0],[461.0],[345.0],[553.0],[949.0],[696.0],[226.0],[722.0],[484.0],[345.0],[244.0],[816.0],[286.0],[504.0],[27.0],[676.0],[40.0],[345.0],[565.0],[739.0],[506.0],[10.0],[671.0],[727.0],[345.0],[898.0],[251.0],[350.0],[671.0],[2.0],[351.0],[183.0],[142.0],[257.0],[413.0],[669.0],[591.0],[476.0],[463.0],[856.0],[566.0],[957.0],[528.0],[753.0],[286.0],[484.0],[629.0],[587.0],[273.0],[10.0],[421.0],[103.0],[888.0],[251.0],[703.0],[18.0],[279.0],[797.0],[898.0],[952.0],[192.0],[538.0],[143.0],[890.0],[753.0],[434.0],[818.0],[340.0],[251.0],[490.0],[282.0],[375.0],[244.0],[463.0],[572.0],[847.0],[100.0],[286.0],[264.0],[856.0],[506.0],[162.0],[357.0],[200.0],[757.0],[538.0],[671.0],[632.0],[631.0],[952.0],[948.0],[748.0],[762.0],[463.0],[587.0],[124.0],[18.0],[30.0],[553.0],[351.0],[952.0],[244.0],[350.0],[639.0],[248.0],[639.0],[226.0],[100.0],[377.0],[286.0],[542.0],[780.0],[30.0],[572.0]
938,[498.0],[717.0],[947.0],[676.0],[671.0],[453.0],[802.0],[696.0],[553.0],[671.0],[154.0],[572.0],[802.0],[693.0],[504.0],[629.0],[390.0],[622.0],[257.0],[565.0],[463.0],[528.0],[591.0],[905.0],[785.0],[823.0],[30.0],[273.0],[204.0],[33.0],[722.0],[210.0],[812.0],[881.0],[402.0],[504.0],[205.0],[941.0],[947.0],[696.0],[671.0],[226.0],[468.0],[947.0],[745.0],[671.0],[257.0],[143.0],[542.0],[345.0],[780.0],[30.0],[311.0],[226.0],[280.0],[917.0],[846.0],[580.0],[693.0],[456.0],[676.0],[632.0],[476.0],[484.0],[642.0],[37.0],[785.0],[286.0],[671.0],[816.0],[898.0],[816.0],[818.0],[248.0],[3.0],[722.0],[764.0],[792.0],[846.0],[302.0],[37.0],[952.0],[248.0],[204.0],[818.0],[257.0],[890.0],[88.0],[753.0],[398.0],[40.0],[780.0],[676.0],[248.0],[103.0],[434.0],[340.0],[818.0],[322.0],[282.0],[286.0],[862.0],[398.0],[282.0],[377.0],[990.0],[47.0],[10.0],[139.0],[461.0],[856.0],[280.0],[617.0],[19.0],[100.0],[676.0],[479.0],[293.0],[990.0],[142.0],[200.0],[856.0],[631.0],[162.0],[753.0]
939,[676.0],[642.0],[377.0],[340.0],[939.0],[676.0],[528.0],[635.0],[598.0],[456.0],[631.0],[100.0],[479.0],[580.0],[244.0],[504.0],[823.0],[847.0],[286.0],[762.0],[739.0],[816.0],[764.0],[939.0],[434.0],[852.0],[226.0],[905.0],[340.0],[226.0],[696.0],[373.0],[30.0],[818.0],[632.0],[949.0],[639.0],[404.0],[667.0],[639.0],[139.0],[792.0],[251.0],[411.0],[849.0],[816.0],[764.0],[847.0],[398.0],[739.0],[642.0],[631.0],[273.0],[387.0],[19.0],[476.0],[671.0],[823.0],[387.0],[476.0],[273.0],[357.0],[2.0],[398.0],[373.0],[642.0],[30.0],[100.0],[302.0],[200.0],[459.0],[506.0],[40.0],[917.0],[881.0],[600.0],[3.0],[375.0],[947.0],[143.0],[226.0],[463.0],[26.0],[345.0],[280.0],[671.0],[580.0],[461.0],[498.0],[372.0],[200.0],[941.0],[506.0],[286.0],[939.0],[390.0],[696.0],[938.0],[40.0],[37.0],[587.0],[674.0],[254.0],[375.0],[236.0],[468.0],[480.0],[946.0],[990.0],[408.0],[917.0],[528.0],[669.0],[528.0],[387.0],[805.0],[357.0],[669.0],[18.0],[411.0],[693.0],[829.0],[757.0],[784.0],[286.0]
940,[639.0],[408.0],[538.0],[251.0],[10.0],[865.0],[248.0],[676.0],[302.0],[103.0],[565.0],[286.0],[792.0],[463.0],[671.0],[888.0],[888.0],[143.0],[780.0],[572.0],[829.0],[108.0],[553.0],[280.0],[591.0],[537.0],[506.0],[108.0],[377.0],[251.0],[693.0],[286.0],[280.0],[204.0],[10.0],[142.0],[286.0],[667.0],[273.0],[280.0],[19.0],[459.0],[257.0],[538.0],[398.0],[236.0],[780.0],[671.0],[30.0],[411.0],[591.0],[753.0],[248.0],[18.0],[244.0],[905.0],[957.0],[693.0],[553.0],[257.0],[693.0],[780.0],[506.0],[154.0],[257.0],[471.0],[210.0],[456.0],[785.0],[210.0],[671.0],[205.0],[286.0],[286.0],[434.0],[905.0],[286.0],[226.0],[248.0],[18.0],[542.0],[377.0],[952.0],[580.0],[204.0],[642.0],[100.0],[890.0],[10.0],[818.0],[468.0],[279.0],[377.0],[226.0],[421.0],[461.0],[888.0],[369.0],[373.0],[143.0],[990.0],[703.0],[383.0],[398.0],[888.0],[375.0],[142.0],[453.0],[671.0],[413.0],[990.0],[459.0],[504.0],[476.0],[404.0],[357.0],[251.0],[538.0],[797.0],[823.0],[890.0],[823.0],[244.0],[905.0],[279.0]
