Iteration,Sim_0,Sim_1,Sim_2
729,[398.0],[1009.0],[984.0]
730,[102.0],[1425.0],[721.0]
731,[779.0],[136.0],[29.0]
732,[1459.0],[1463.0],[933.0]
733,[166.0],[166.0],[717.0]
734,[1373.0],[583.0],[506.0]
735,[1527.0],[404.0],[1384.0]
736,[1500.0],[1507.0],[895.0]
737,[190.0],[187.0],[602.0]
738,[1454.0],[1015.0],[671.0]
739,[601.0],[1414.0],[217.0]
740,[626.0],[219.0],[209.0]
741,[117.0],[1485.0],[310.0]
742,[1253.0],[1527.0],[165.0]
743,[136.0],[1196.0],[1196.0]
744,[619.0],[307.0],[1199.0]
745,[1199.0],[387.0],[70.0]
746,[286.0],[702.0],[221.0]
747,[836.0],[117.0],[360.0]
748,[675.0],[627.0],[704.0]
749,[1424.0],[322.0],[1139.0]
750,[473.0],[813.0],[259.0]
751,[1581.0],[836.0],[141.0]
752,[766.0],[694.0],[1289.0]
753,[290.0],[735.0],[1256.0]
754,[130.0],[1342.0],[187.0]
755,[1430.0],[6.0],[1457.0]
756,[1006.0],[1298.0],[1164.0]
757,[197.0],[1002.0],[207.0]
758,[1380.0],[1579.0],[766.0]
759,[1298.0],[1031.0],[250.0]
760,[1288.0],[360.0],[849.0]
761,[1592.0],[955.0],[63.0]
762,[767.0],[1440.0],[190.0]
763,[288.0],[630.0],[184.0]
764,[739.0],[1521.0],[117.0]
765,[301.0],[619.0],[1535.0]
766,[1458.0],[1058.0],[200.0]
767,[1056.0],[697.0],[1488.0]
768,[1375.0],[835.0],[290.0]
769,[387.0],[1202.0],[1511.0]
770,[769.0],[1483.0],[1381.0]
771,[322.0],[760.0],[387.0]
772,[504.0],[1293.0],[1530.0]
773,[370.0],[183.0],[399.0]
774,[758.0],[122.0],[616.0]
775,[248.0],[980.0],[10.0]
776,[1521.0],[39.0],[288.0]
777,[1546.0],[1596.0],[313.0]
778,[643.0],[466.0],[1500.0]
779,[209.0],[504.0],[78.0]
780,[1181.0],[209.0],[1534.0]
781,[251.0],[956.0],[702.0]
782,[918.0],[165.0],[701.0]
783,[628.0],[744.0],[696.0]
784,[622.0],[526.0],[1450.0]
785,[531.0],[1101.0],[92.0]
786,[1103.0],[1447.0],[1252.0]
787,[602.0],[876.0],[697.0]
788,[694.0],[818.0],[989.0]
789,[1485.0],[1275.0],[235.0]
790,[250.0],[332.0],[238.0]
791,[583.0],[769.0],[236.0]
792,[1435.0],[985.0],[167.0]
793,[869.0],[1530.0],[404.0]
794,[6.0],[1278.0],[548.0]
795,[1309.0],[1288.0],[257.0]
796,[630.0],[44.0],[811.0]
797,[104.0],[615.0],[1309.0]
798,[188.0],[749.0],[299.0]
799,[741.0],[617.0],[1153.0]
800,[44.0],[811.0],[630.0]
801,[835.0],[71.0],[563.0]
802,[155.0],[855.0],[769.0]
803,[855.0],[1206.0],[124.0]
804,[818.0],[1204.0],[1181.0]
805,[1323.0],[797.0],[1521.0]
806,[1018.0],[602.0],[1297.0]
807,[686.0],[247.0],[1314.0]
808,[981.0],[706.0],[237.0]
809,[265.0],[589.0],[467.0]
810,[1447.0],[238.0],[1485.0]
811,[745.0],[178.0],[72.0]
812,[503.0],[1201.0],[764.0]
813,[797.0],[82.0],[524.0]
814,[72.0],[503.0],[1048.0]
815,[928.0],[928.0],[806.0]
816,[736.0],[594.0],[587.0]
817,[677.0],[1355.0],[1204.0]
818,[667.0],[714.0],[1206.0]
819,[825.0],[765.0],[1208.0]
820,[195.0],[764.0],[496.0]
821,[500.0],[721.0],[500.0]
822,[496.0],[825.0],[27.0]
823,[594.0],[1318.0],[594.0]
824,[600.0],[207.0],[178.0]
825,[235.0],[297.0],[1047.0]
826,[236.0],[869.0],[227.0]
827,[238.0],[491.0],[1092.0]
828,[167.0],[500.0],[104.0]
829,[98.0],[757.0],[306.0]
830,[1183.0],[1346.0],[264.0]
831,[714.0],[1397.0],[412.0]
832,[1275.0],[742.0],[134.0]
833,[1148.0],[237.0],[714.0]
834,[1278.0],[806.0],[471.0]
835,[1048.0],[106.0],[746.0]
836,[1318.0],[878.0],[1323.0]
837,[991.0],[310.0],[1561.0]
838,[154.0],[1387.0],[1201.0]
839,[1346.0],[9.0],[742.0]
840,[1092.0],[1503.0],[503.0]
841,[1171.0],[155.0],[536.0]
842,[389.0],[741.0],[748.0]
843,[471.0],[843.0],[155.0]
844,[124.0],[1453.0],[487.0]
845,[721.0],[319.0],[314.0]
846,[241.0],[1553.0],[1035.0]
847,[1138.0],[10.0],[89.0]
848,[237.0],[699.0],[1293.0]
849,[332.0],[103.0],[797.0]
850,[157.0],[470.0],[1075.0]
851,[103.0],[1382.0],[757.0]
852,[697.0],[677.0],[1018.0]
853,[701.0],[1094.0],[1094.0]
854,[30.0],[145.0],[11.0]
855,[807.0],[110.0],[699.0]
856,[1245.0],[905.0],[319.0]
857,[603.0],[582.0],[1138.0]
858,[76.0],[601.0],[791.0]
859,[1293.0],[1557.0],[30.0]
860,[160.0],[501.0],[677.0]
861,[706.0],[1171.0],[1245.0]
862,[111.0],[1427.0],[905.0]
863,[145.0],[89.0],[1383.0]
864,[1525.0],[1525.0],[229.0]
865,[1554.0],[745.0],[789.0]
866,[683.0],[605.0],[732.0]
867,[1075.0],[123.0],[820.0]
868,[110.0],[562.0],[1250.0]
869,[765.0],[446.0],[975.0]
870,[605.0],[1032.0],[552.0]
871,[791.0],[233.0],[886.0]
872,[388.0],[154.0],[1569.0]
873,[123.0],[1569.0],[325.0]
874,[1249.0],[1284.0],[582.0]
875,[1560.0],[1030.0],[605.0]
876,[1329.0],[552.0],[1330.0]
877,[976.0],[423.0],[111.0]
878,[699.0],[73.0],[685.0]
879,[702.0],[251.0],[158.0]
880,[1096.0],[656.0],[545.0]
881,[789.0],[732.0],[1554.0]
882,[502.0],[157.0],[154.0]
883,[1030.0],[1249.0],[927.0]
884,[158.0],[138.0],[1032.0]
885,[545.0],[172.0],[784.0]
886,[1284.0],[990.0],[749.0]
887,[1174.0],[217.0],[172.0]
888,[73.0],[768.0],[1007.0]
889,[552.0],[770.0],[934.0]
890,[749.0],[1068.0],[182.0]
891,[770.0],[784.0],[774.0]
892,[768.0],[1550.0],[1174.0]
893,[930.0],[1170.0],[1238.0]
894,[788.0],[1003.0],[1170.0]
895,[1068.0],[561.0],[414.0]
896,[1240.0],[63.0],[251.0]
897,[217.0],[934.0],[423.0]
898,[1412.0],[1534.0],[73.0]
899,[774.0],[1263.0],[1240.0]
900,[91.0],[508.0],[866.0]
901,[656.0],[1418.0],[792.0]
902,[430.0],[951.0],[1003.0]
903,[1007.0],[245.0],[91.0]
904,[63.0],[1330.0],[393.0]
905,[112.0],[1493.0],[637.0]
906,[386.0],[1197.0],[219.0]
907,[433.0],[851.0],[1062.0]
908,[311.0],[93.0],[297.0]
909,[255.0],[325.0],[433.0]
910,[988.0],[1062.0],[772.0]
911,[87.0],[792.0],[249.0]
912,[1263.0],[14.0],[577.0]
913,[851.0],[1266.0],[700.0]
914,[951.0],[548.0],[285.0]
915,[637.0],[785.0],[1397.0]
916,[1553.0],[1210.0],[255.0]
917,[1420.0],[1401.0],[1406.0]
918,[1446.0],[493.0],[1400.0]
919,[1397.0],[28.0],[1188.0]
920,[1188.0],[1567.0],[478.0]
921,[786.0],[1562.0],[850.0]
922,[1212.0],[849.0],[846.0]
923,[285.0],[174.0],[894.0]
924,[65.0],[1188.0],[28.0]
925,[772.0],[898.0],[786.0]
926,[658.0],[1232.0],[1418.0]
927,[700.0],[1395.0],[676.0]
928,[1232.0],[486.0],[564.0]
929,[174.0],[728.0],[896.0]
930,[193.0],[1338.0],[1229.0]
931,[693.0],[1337.0],[891.0]
932,[324.0],[1475.0],[1340.0]
933,[1439.0],[180.0],[330.0]
934,[28.0],[950.0],[1339.0]
935,[485.0],[581.0],[1439.0]
936,[898.0],[1163.0],[127.0]
937,[867.0],[1316.0],[1154.0]
938,[1340.0],[195.0],[176.0]
939,[1567.0],[127.0],[195.0]
940,[1562.0],[823.0],[621.0]
941,[822.0],[1340.0],[948.0]
942,[493.0],[1341.0],[783.0]
943,[179.0],[5.0],[194.0]
944,[331.0],[859.0],[485.0]
945,[949.0],[897.0],[1564.0]
946,[207.0],[936.0],[1562.0]
947,[1163.0],[184.0],[1563.0]
948,[126.0],[783.0],[592.0]
949,[950.0],[879.0],[667.0]
950,[590.0],[720.0],[1477.0]
951,[135.0],[564.0],[935.0]
952,[1474.0],[624.0],[1163.0]
953,[1475.0],[640.0],[879.0]
954,[1316.0],[153.0],[1337.0]
955,[883.0],[141.0],[1359.0]
956,[624.0],[917.0],[1336.0]
957,[642.0],[1474.0],[1049.0]
958,[118.0],[1258.0],[118.0]
959,[1117.0],[975.0],[135.0]
960,[1280.0],[1116.0],[1259.0]
961,[228.0],[1295.0],[225.0]
962,[669.0],[1115.0],[343.0]
963,[718.0],[118.0],[180.0]
964,[894.0],[72.0],[1116.0]
965,[975.0],[342.0],[1117.0]
966,[1250.0],[964.0],[640.0]
967,[138.0],[397.0],[867.0]
968,[919.0],[271.0],[4.0]
969,[1324.0],[1326.0],[976.0]
970,[1326.0],[1327.0],[919.0]
971,[1327.0],[269.0],[720.0]
972,[1379.0],[1352.0],[863.0]
973,[1387.0],[1380.0],[1324.0]
974,[1362.0],[1048.0],[499.0]
975,[1352.0],[1308.0],[1353.0]
976,[848.0],[139.0],[1099.0]
977,[71.0],[1359.0],[1551.0]
978,[713.0],[848.0],[153.0]
979,[845.0],[1250.0],[845.0]
980,[397.0],[846.0],[136.0]
981,[1220.0],[805.0],[1424.0]
982,[1550.0],[914.0],[271.0]
983,[189.0],[1499.0],[1386.0]
984,[275.0],[753.0],[139.0]
985,[964.0],[716.0],[713.0]
986,[1021.0],[1021.0],[1291.0]
987,[735.0],[864.0],[380.0]
988,[1499.0],[380.0],[1021.0]
989,[914.0],[1294.0],[1517.0]
990,[1101.0],[983.0],[751.0]
991,[860.0],[1305.0],[750.0]
992,[863.0],[189.0],[1310.0]
993,[750.0],[863.0],[865.0]
994,[1295.0],[671.0],[615.0]
995,[1310.0],[1179.0],[1074.0]
996,[983.0],[438.0],[164.0]
997,[1179.0],[1560.0],[438.0]
998,[383.0],[1191.0],[391.0]
999,[382.0],[1136.0],[1137.0]
1000,[163.0],[1504.0],[1476.0]
1001,[1383.0],[1348.0],[530.0]
1002,[1517.0],[164.0],[1191.0]
1003,[671.0],[381.0],[377.0]
1004,[616.0],[616.0],[673.0]
1005,[1561.0],[369.0],[1372.0]
1006,[424.0],[1517.0],[424.0]
1007,[870.0],[1042.0],[1493.0]
1008,[1496.0],[854.0],[1042.0]
1009,[1453.0],[853.0],[854.0]
1010,[1347.0],[1372.0],[1453.0]
1011,[105.0],[1409.0],[1507.0]
1012,[369.0],[535.0],[449.0]
1013,[1507.0],[449.0],[1348.0]
1014,[449.0],[105.0],[763.0]
1015,[854.0],[763.0],[918.0]
1016,[879.0],[758.0],[103.0]
1017,[1071.0],[868.0],[571.0]
1018,[868.0],[0.0],[893.0]
1019,[627.0],[1187.0],[0.0]
1020,[864.0],[883.0],[1407.0]
1021,[569.0],[893.0],[864.0]
1022,[400.0],[626.0],[626.0]
1023,[1185.0],[571.0],[758.0]
